Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
7080,-4.40108201769,-0.946400341458,0.0199484083388,1.20401551141,1.77985263401,0.0270697842035
7070,-4.48710971408,-1.64280045403,-0.0958660549588,0.815442403158,1.24809417725,-0.194722701925
7060,-4.52257283529,-1.33917427063,-0.117782508002,0.790240300496,1.34572024875,-0.187590105503
7050,-4.54610748291,-1.33396870083,-0.0838336520725,0.651033231947,1.04610443115,-0.172628516364
7040,-4.44007737901,-0.966371570163,-0.0302998860677,0.796217091878,1.02852444119,-0.0773191853937
7030,-4.34900105794,-0.711861835056,-0.074462890625,0.582879375882,0.885491095649,-0.114146577093
7020,-4.41226365831,-0.913028021918,-0.165345085992,0.644304741753,0.813776482476,-0.203763843454
7010,-4.55874972873,-1.25433866713,-0.176579708523,0.418293058607,0.659865315755,-0.3137585267
7000,-4.61804267036,-1.63612335205,-0.187172868517,0.70252796597,1.27344038222,-0.276629821092
6990,-4.491668023,-1.25961183336,-0.143991173638,0.544959725274,1.09040442573,-0.218184115188
6980,-4.37032402886,-1.1704384274,-0.0593000623915,0.553077596029,1.05077090793,-0.176193388641
6970,-4.38495669895,-1.22360731337,-0.0359731038411,0.643690219455,0.947996181912,-0.172234055128
6960,-4.3778020223,-1.08070901659,-0.0795052422418,0.585046802097,0.857535129123,-0.165355209262
6950,-4.33223809136,-1.28301635742,-0.142469363742,0.435103115506,0.66003112793,-0.25508262644
6940,-4.26399875217,-0.698718126085,-0.0724363538954,0.760953343709,1.14016927083,-0.100270754886
6930,-4.31677161323,-1.21813634237,-0.102841440837,0.60914920383,0.901021491157,-0.223445218452
6920,-4.31521589491,-0.645235587226,-0.0263947380914,1.10439890544,1.3296178182,-0.00858201904025
6910,-4.30883229574,-0.794925537109,-0.112824842665,0.788999710083,1.11341790093,-0.122394509489
6900,-4.25674845378,-0.809978680081,-0.0804443359375,0.818475638496,1.21663530138,-0.103735046025
6890,-4.27924906413,-1.19772549947,-0.0914716932509,0.629433805678,0.882665337457,-0.187084069565
6880,-4.32201656765,-0.937717963325,-0.108051300049,0.784053031074,1.15855526394,-0.150805170653
6870,-4.52262115479,-1.15416801453,-0.100236680773,0.745772891574,1.04512820774,-0.160483889812
6860,-4.67043067084,-1.08008564419,-0.143458387587,0.760965779622,1.05642022027,-0.158078632928
6850,-4.85038655599,-1.0896394772,-0.0894883897569,0.761968315972,1.23963148329,-0.103977783649
6840,-4.61886511909,-0.765020124647,0.0481896294488,0.92343047248,1.04953274197,0.0475108021057
6830,-4.51530354818,-0.580721223619,0.138750457764,1.51216211955,1.9579155816,0.20088486105
6820,-4.41860131158,-0.82876630995,0.0298841688368,1.24467336867,1.81093648275,0.0582779521763
6810,-4.45147772895,-1.03617836846,-0.0447199503581,1.07609543694,1.38896026611,-0.033224949829
6800,-4.41261088053,-1.31890067206,-0.101023949517,0.624075605604,1.01340637207,-0.17607690119
6790,-4.36770782471,-1.1995948622,-0.187395646837,0.388470831977,0.719645521376,-0.315172676978
6780,-4.34939117432,-1.31678686354,-0.213766564263,0.557582083808,0.841983710395,-0.296227346782
6770,-4.43425208198,-1.0852846188,-0.213895670573,0.595578884549,0.97210015191,-0.230086483936
6760,-4.44727834066,-0.963574354384,-0.04744237264,0.941411989,1.39922926161,-0.0429672055574
6750,-4.54109242757,-1.00036849976,-0.075737423367,1.19098236932,1.46017405192,-0.0775642201617
6740,-4.51802910699,-0.827662412855,-0.0876957363552,0.986943588257,1.2086312188,-0.100639929776
6730,-4.47298194038,-0.916195771959,-0.00925140380859,0.914843156603,1.11210123698,-0.0536099223101
6720,-4.42639923096,-0.931818313599,0.0759346008301,0.856430316501,1.15383317735,-0.00313538762938
6710,-4.36037139893,-0.795592829386,-0.0749007331,0.850770653619,1.18349168566,-0.0770047584984
6700,-4.38163926866,-0.713330951267,-0.108909183078,1.0902611457,1.63004998101,-0.0480104547236
6690,-4.37873179118,-0.880516738892,-0.112397172716,1.07464000278,1.55540635851,-0.0513910359785
6680,-4.31722751194,-0.885476455688,-0.116417100694,1.163477673,1.63596055773,-0.0196299427718
6670,-4.33306545681,-1.07703153822,-0.111569298638,0.959793667263,1.25579579671,-0.115442001483
6660,-4.27748074002,-1.21914751689,-0.11505033705,0.752683724297,1.02082502577,-0.125702178481
6650,-4.29600236681,-1.29867477417,-0.0687650044759,0.807547014025,1.12232276069,-0.145603576507
6640,-4.25551317003,-0.907172266642,-0.0681042989095,0.700491689046,1.17625545926,-0.108762075113
6630,-4.27493913439,-0.935634121365,-0.0425854153103,0.688214153714,1.24658338759,-0.0906984016643
6620,-4.32106577555,-0.981400095622,-0.0430548773872,0.925687577989,1.33287234836,-0.056657273805
6610,-4.33607008192,-0.899369328817,0.0261689927843,1.16874345567,1.43290201823,0.0320846582634
6600,-4.32967376709,-0.905033620199,-0.0154932657878,1.1897406684,1.42746683757,-0.00693012273514
6590,-4.27363705105,-0.921788363987,-0.0284534878201,1.15247712877,1.56941138373,-0.0113364290594
6580,-4.41768137614,-1.16020344204,-0.112707773844,1.08271834479,1.65981190999,-0.128372227673
6570,-4.47135111491,-1.08897992452,-0.043756696913,1.04725844489,1.68569539388,-0.044840349647
6560,-4.51598103841,-1.00469471402,-0.0764255099826,0.88196633233,1.31836310493,-0.0947342567759
6550,-4.35139414469,-0.851730617947,-0.1048924764,0.667781329685,1.03089107937,-0.158927770222
6540,-4.38190968831,-1.12091256036,-0.199989657932,0.604542821248,0.87287902832,-0.260786271049
6530,-4.42815738254,-1.10428582086,-0.133363427056,0.583599709405,0.926351420085,-0.220146991687
6520,-4.4242799547,-1.18907841153,-0.149276394314,0.886273108588,1.32646026611,-0.167870167739
6510,-4.32829149034,-1.0354982588,-0.0646345350477,0.791057730781,1.24271630181,-0.11864496563
6500,-4.32287309435,-0.871158981323,-0.101413811578,0.602282884386,1.07538553874,-0.174589104153
6490,-4.35456237793,-0.853885328505,-0.133128696018,0.498607457479,0.922914123535,-0.214343607721
6480,-4.37607760959,-0.89845709059,-0.173760986328,0.494579925537,0.872929212782,-0.214811533095
6470,-4.37276153564,-0.899662017822,-0.112153540717,1.0247902849,1.49556681315,-0.0984626802415
6460,-4.31374426948,-1.0010528734,-0.014773050944,1.13067176819,1.65478261312,-0.000155078910573
6450,-4.43926968045,-0.969152128432,-0.0959791395399,1.4905762736,1.93821902805,0.0253034099301
6440,-4.47177039252,-0.85924691942,-0.0780197991265,1.35180718316,1.92245924208,0.00142732944773
6430,-4.52202012804,-1.02483322144,-0.176999240451,1.05781545003,1.41858181424,-0.145600227069
6420,-4.45789879693,-1.0707202318,-0.099262491862,0.947073050605,1.29162885878,-0.102308466939
6410,-4.51741485596,-1.36964100308,-0.16845380995,0.78471353319,1.10633070204,-0.179822926654
6400,-4.58492296007,-1.14854255676,-0.0778458489312,0.839063101874,1.24136420356,-0.0966264545878
6390,-4.45793389214,-1.08826089647,-0.171767510308,0.670831578573,0.956250847711,-0.204328227847
6380,-4.33372921414,-1.19063486735,-0.266705152724,0.413321244982,0.827542114258,-0.323122231578
6370,-4.42856869168,-1.10487983704,-0.224093967014,0.729725867377,1.15424906413,-0.225139460176
6360,-4.49578518338,-1.01307030572,-0.171705966526,0.706627053155,1.12958051893,-0.215061580996
6350,-4.48963114421,-1.08418958028,-0.114633687337,1.14478302002,1.50736406114,-0.072232369436
6340,-4.38400387234,-1.21194115533,-0.0882724338108,0.941768866645,1.13953518338,-0.128133994409
6330,-4.34292653402,-1.04662267049,-0.133718956841,1.0629057312,1.32051171197,-0.105511652595
6320,-4.28518981934,-0.811826112535,-0.113680860731,0.759528715346,1.20763312446,-0.127707367896
6310,-4.268309021,-0.770525588989,-0.180116271973,0.641367797852,1.15635104709,-0.182883776088
6300,-4.27542029487,-1.03386191474,-0.26598493788,0.537303712633,0.941292317708,-0.309765389559
6290,-4.34661814372,-1.59878804525,-0.316069624159,0.354035483466,0.64380001492,-0.451195138935
6280,-4.3653052436,-1.39693745083,-0.324274698893,0.144700308906,0.560957505968,-0.456255155009
6270,-4.41561041938,-1.76728795369,-0.302882639567,0.0326426442464,0.423617553711,-0.471107747987
6260,-4.3844974094,-1.03472135756,-0.280571831597,0.23158176846,0.924040561252,-0.354473328018
6250,-4.40249786377,-0.933561062283,-0.24839469062,0.369688347711,0.887744479709,-0.292723390109
6240,-4.37077246772,-0.780337922838,-0.177413770888,0.685691748725,1.22434878879,-0.124415317662
6230,-4.42469974094,-0.996192152235,-0.226265716553,0.599488923815,0.841649373372,-0.235386901954
6220,-4.44706590441,-1.12848988003,-0.228542073568,0.551717834473,0.767522515191,-0.271588456871
6210,-3.76555769179,-1.09200389438,-0.218764326308,0.652392306858,0.93885989719,-0.240496904438
6200,-2.36379530165,-0.668281300863,-0.118401251899,1.36853079902,1.9208855523,0.0630069611102
6190,-0.958150906033,-0.54059109158,-0.0383572048611,1.16089561462,1.79554595947,0.126541168736
6180,-0.752708774143,-0.52925845676,-0.0783770243327,1.02659585741,1.62361094157,0.0749795077437
6170,-0.799641587999,-0.502605344984,-0.17982711792,0.70210299174,1.28912217882,-0.0776193319673
6160,-0.797243245443,-0.556382963392,-0.158089870877,0.871535373264,1.33558790419,-0.0285356722019
6150,-1.22703094482,-0.890431094699,-0.207677290175,0.591107177734,0.674951510959,-0.206323102303
6140,-0.824805535211,-0.5388844045,-0.0928358289931,0.611995205349,0.941554260254,-0.0409273199027
6130,-0.817120022244,-0.603894890679,-0.192647637261,0.384751620822,0.616191101074,-0.147172391103
6120,-0.832329474555,-0.522704628838,-0.120344373915,1.12655010647,1.40948706733,0.10630252021
6110,-1.23796335856,-0.810716620551,-0.197762213813,1.07092825996,1.50885789659,-0.00533995836898
6100,-1.00591362847,-0.586352072822,-0.0882002088759,1.10519684686,1.37488657633,0.0512533110001
6090,-0.83054300944,-0.4892033471,-0.114960649278,0.890107633803,1.16370442708,0.0129471978693
6080,-0.780333624946,-0.546790178087,-0.128686777751,0.662777498033,0.990294562446,-0.0456826352909
6070,-0.918383958605,-0.598429616292,-0.169313897027,0.586942469279,0.868040466309,-0.05543061595
6060,-1.40547214084,-0.634080505371,-0.129651557075,0.6621624332,1.02777693007,-0.0252164561839
6050,-1.02428402371,-0.555075183445,-0.0318211025662,1.12242714776,1.51251339383,0.137546015697
6040,-0.661911688911,-0.452609430949,0.0572444491916,1.16613119337,1.5906689114,0.214724090614
6030,-0.531286960178,-0.45632677714,0.120794762505,1.15918627421,1.4543226454,0.249243490094
6020,-0.544354248047,-0.465563795302,0.136927202013,1.3743556722,1.63402235243,0.283832125214
6010,-0.535131666395,-0.437120318943,0.0858911302355,1.39496524387,1.67199435764,0.270480880888
6000,-0.856398857964,-0.526604749891,-0.0257807413737,1.58102945964,2.09082404243,0.191702236421
5990,-0.690435112847,-0.494043426514,-0.0588033888075,0.931008317735,1.1517803616,0.0922328862864
5980,-0.603571743435,-0.458837271796,-0.0993597242567,0.62872156779,0.93598429362,-0.0251247086967
5970,-0.622704230414,-0.522329330444,-0.072233581543,0.708508436415,0.900514560276,0.0268081869657
5960,-0.802031114366,-0.546057256063,-0.0766049702962,0.623465635512,0.981508212619,-0.0126061747657
5950,-0.634000990126,-0.49079864502,-0.111819373237,0.861331075033,1.19374440511,0.0253355228494
5940,-0.941200086806,-0.535089653863,-0.0539508395725,0.989926274618,1.19073944092,0.0622529109381
5930,-1.14207051595,-0.680188903809,-0.114110819499,0.740339202881,1.26439073351,-0.0375334178404
5920,-0.938881598579,-0.684758690728,-0.0220005459256,1.00413969252,1.56248524984,0.090019693998
5910,-0.766538492839,-0.616964179145,-0.155357615153,0.618133968777,1.37402208116,-0.0708520097716
5900,-1.08652191162,-0.684033830431,-0.181452094184,0.637481748793,1.1153717041,-0.0842918866319
5890,-1.21326649984,-0.852606099447,-0.208962334527,0.668413823446,0.906413438585,-0.131785620786
5880,-1.00536126031,-0.6363299391,-0.153334723579,0.582343699137,0.832649061415,-0.107394224515
5870,-0.889258829753,-0.592981626723,-0.187932078044,0.43608885871,0.795978969998,-0.129511631127
5860,-1.00701344808,-0.788517854479,-0.267907036675,0.227370817396,0.46847398546,-0.260951526992
5850,-0.779698350694,-0.485235366821,-0.153557925754,0.650782402886,0.967711724175,-0.0483868922808
5840,-0.888248019748,-0.52103386773,-0.149048529731,1.01167174445,1.35830383301,0.0395857712355
5830,-0.685871209039,-0.55676484002,-0.0300790574816,1.01435229831,1.36924336751,0.104607965823
5820,-0.902970377604,-0.718012017144,-0.158636389838,0.597284096612,0.850401984321,-0.0950236019854
5810,-0.925277709961,-0.653588850233,-0.181863318549,0.572854275174,1.04211697049,-0.0959866038135
5800,-1.24601982964,-0.772114283244,-0.23680589464,0.299048097399,1.06457570394,-0.234713392027
5790,-1.34870707194,-0.977284088135,-0.290194956462,0.183184229533,0.455783420139,-0.334649516403
5780,-1.59250335693,-0.913455293443,-0.291794925266,0.169691068861,0.467292277018,-0.327517792421
5770,-1.42260080973,-0.756415701972,-0.284052785238,0.0980956098768,0.337246195475,-0.306392139967
5760,-0.798725212945,-0.607462149726,-0.164057413737,0.573799226549,0.814639621311,-0.0876203830477
5750,-0.810145907932,-0.678694898817,-0.224982367622,0.549854041206,0.818802388509,-0.133238054038
5740,-0.643704223633,-0.589345041911,-0.121702829997,0.640779681736,0.910324266222,-0.0202374131938
5730,-0.585393439399,-0.550674396091,-0.0959271748861,0.520099216037,0.84272020128,-0.057655320758
5720,-0.735977342394,-0.523954866197,0.00428102281358,0.867040778266,1.15332132975,0.0950184383521
5710,-0.584268358019,-0.515868877835,0.0546511332194,1.01591855367,1.2264078776,0.184318658789
5700,-0.583451165093,-0.508144844903,0.109198845757,1.00815234714,1.2376159668,0.208607606968
5690,-0.549569532606,-0.450198186239,0.0522499932183,1.03042234633,1.34487745497,0.129247016414
5680,-0.692770555284,-0.489259991116,-0.0686498853895,1.16550121731,1.46711273193,0.10307470512
5670,-0.593564181858,-0.4427963935,0.0144065856934,1.08469403585,1.54267527262,0.0996258391172
5660,-0.766789754232,-0.494418919881,-0.00841064453125,1.07250958761,1.30675998264,0.107082195275
5650,-0.639484320747,-0.474818649292,-0.0446916368273,0.814485609266,1.00948978,0.083979872604
5640,-0.685391574436,-0.444144261678,-0.0259771558974,1.11619873895,1.38412051731,0.168200291889
5630,-0.42245042589,-0.317937588162,0.12007039388,1.24801956177,1.5225402832,0.260572583238
5620,-0.610228983561,-0.360478727553,0.165759362115,1.12686892192,1.43869984945,0.218041726034
5610,-0.848815070258,-0.551394492255,-0.0568861219618,0.778000810411,1.13951466878,0.0218918488591
5600,-0.983318922255,-0.788313581679,-0.107521057129,0.621801393297,0.957708909776,-0.0707091583317
5590,-0.983430820041,-0.621965798272,-0.0687107510037,0.874056676229,1.09444495307,0.0137353448604
5580,-0.824812655979,-0.493637813992,-0.0144370185004,1.3951861318,1.63684251573,0.20670297595
5570,-0.903237067329,-0.632102440728,0.129573228624,1.48925676982,1.86350148519,0.319510851452
5560,-0.758390808105,-0.547238125271,-0.0519940694173,0.989379518297,1.96057993571,0.11860544177
5550,-0.911266581217,-0.65293000963,-0.0897702534994,0.699060991075,1.30408884684,-0.0479415489598
5540,-1.07742818197,-0.770910771688,-0.193019951714,0.207992223104,0.658601888021,-0.21640887743
5530,-1.38805355496,-0.821911205716,-0.17846959432,0.484377822876,1.12736273872,-0.173911403669
5520,-1.11645151774,-0.788001581828,-0.187591128879,0.693927417331,1.27565985786,-0.0964313889775
5510,-1.09184299045,-0.607391120063,-0.10196041531,0.804570431179,1.00699344211,-0.0217959103084
5500,-0.797503492567,-0.696932084825,-0.018377855089,0.947836320665,1.40100572374,0.0688140711176
5490,-0.806057230632,-0.655118925307,0.0107335408529,0.74385687934,0.888891601563,0.0339013076344
5480,-0.681427341037,-0.569283947415,-0.0789587232802,0.632152752346,0.929725138346,-0.0380955252613
5470,-0.796030510796,-0.502562493218,-0.0212492201063,0.734707480537,1.17659861247,0.0709945816202
5460,-0.759843783908,-0.497291378445,0.0100785149468,1.12083487617,1.53518964979,0.143950295198
5450,-0.613843282064,-0.486807496813,0.00882415771485,1.22860281203,1.88241814507,0.175227587149
5440,-0.558235846625,-0.510954267714,-0.0384569803874,1.1090524292,1.93772532145,0.145609004272
5430,-0.626082526313,-0.547184143066,-0.0632407294379,0.964049665663,1.41905415853,0.0617338985772
5420,-0.661429511176,-0.471805199517,-0.0686734517415,1.01142949422,1.25116644965,0.0763027179804
5410,-0.598395792643,-0.469842436049,-0.097260623508,0.800088102553,1.09563581679,0.00215737537555
5400,-0.803541904026,-0.515542611016,-0.0986713833279,0.729506920709,1.01585049099,-0.030214933848
5390,-0.755274624295,-0.542611940172,-0.035521613227,0.979940617879,1.57859361437,0.0776736318357
5380,-0.652420552572,-0.486159744263,-0.0153884887695,1.18135818481,1.55485805935,0.183463488052
5370,-0.541244676378,-0.378995378282,0.041411251492,1.25804912991,1.79660186768,0.228264726516
5360,-0.572986687554,-0.43039616055,-0.0897362603082,0.883892796834,1.28805270725,0.105612204111
5350,-0.598401726617,-0.404173270331,-0.0987396240234,0.96676413642,1.33060031467,0.0812246402088
5340,-0.682918802897,-0.497119403415,-0.0433692932129,1.02990620083,1.41309695774,0.104085093113
5330,-0.764691670736,-0.513031344944,0.0831019083659,1.27617657979,1.89951748318,0.203471652151
5320,-0.902952067057,-0.627755025228,0.0755339728461,1.07835940891,1.46318749322,0.174474311875
5310,-0.905603705512,-0.632516352336,0.00196855333117,0.988093524509,1.28488430447,0.120916724516
5300,-0.794875590007,-0.588679131402,-0.0605854458279,1.02178397285,1.68605533176,0.123685091666
5290,-0.688107469347,-0.445084406535,-0.0989822387695,1.37155136108,1.939682685,0.206186140497
5280,-0.634758673774,-0.441501524183,-0.0502953423394,1.47356514825,1.9534717136,0.224799575949
5270,-0.72965121799,-0.390174221463,0.0293841891819,1.40957060072,2.16114078098,0.246827197854
5260,-0.679596794976,-0.401241175334,-0.0486308627658,1.11314280192,1.7123518202,0.126706743399
5250,-0.513594733344,-0.333290998671,-0.0210806952583,0.733511182997,1.26742248535,0.0756224918029
5240,-0.899417622884,-0.622293692695,-0.120509253608,0.388204820421,0.668687269423,-0.0883510526792
